1.606	1.22607E-07
1.612	1.17703E-07
1.618	1.12811E-07
1.624	1.07936E-07
1.63	1.03082E-07
1.636	9.82555E-08
1.642	9.34598E-08
1.648	8.87004E-08
1.654	8.39829E-08
1.66	7.93129E-08
1.666	7.46964E-08
1.672	7.01396E-08
1.678	6.56489E-08
1.684	6.1231E-08
1.69	5.6893E-08
1.696	5.26421E-08
1.702	4.84859E-08
1.708	4.44325E-08
1.714	4.04899E-08
1.72	3.66668E-08
1.726	3.2972E-08
1.732	2.94147E-08
1.738	2.60045E-08
1.744	2.27514E-08
1.75	1.96657E-08
1.756	1.67581E-08
1.762	1.40397E-08
1.768	1.15219E-08
1.774	9.21678E-09
1.78	7.13654E-09
1.786	5.29405E-09
1.792	3.70247E-09
1.798	2.3755E-09
1.804	1.32729E-09
1.81	5.72474E-10
1.816	1.26167E-10
